Name,Rating,Tweet,cuisines,Sentiment,Current_Rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pappu Da Dhaba,5,"I appreciate restaurants that prioritize customer well-being, and this one does so by including information on foodborne illness risks. #CaringEstablishment","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pappu Da Dhaba,4,"Kudos to this restaurant for their commitment to food safety, evident through their menu's information on potential foodborne illnesses. #SafeDiningExperience","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Abhiruchi,4,Thank you to this restaurant for being transparent about foodborne illness risks. Your dedication to customer safety is truly admirable. #CustomerFirst,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Abhiruchi,5,It's refreshing to see restaurants taking responsibility for food safety by providing information on potential foodborne illnesses. #SafetyConscious,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Abhiruchi,4,"I'm impressed by this restaurant's attention to detail in preventing foodborne illness, as reflected in their menu. #HealthFocused","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spice Elephant,4,Hats off to this restaurant for their efforts in preventing foodborne illness and keeping customers informed through their menu. #FoodSafetyChampion,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spice Elephant,5,Thank you to this restaurant for prioritizing customer health and safety by including information about foodborne illness risks. #WellnessMatters,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upahara Darshini,5,I appreciate the transparency of this restaurant in disclosing potential foodborne illness risks. It's a testament to their commitment to customer well-being. #SafetyStandards,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upahara Darshini,5,It's great to see a restaurant taking proactive steps to prevent foodborne illness and educate customers through their menu. #EmpoweredDining,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,4,"Shoutout to this restaurant for their responsible approach to food safety, evident in their menu's information on potential foodborne illnesses. #SafetyLeaders","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,4,Thank you to this restaurant for prioritizing food safety and ensuring customers have the necessary information to make informed choices. #CustomerCare,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,5,I appreciate restaurants that prioritize foodborne illness prevention and provide transparent information on their menu. #SafeDiningEnvironment,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,5,It's reassuring to know that this restaurant takes food safety seriously and keeps customers informed about potential foodborne illnesses. #PeaceOfMind,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeway,4,"Thank you to this restaurant for their dedication to customer health and safety, exemplified by the inclusion of foodborne illness information on their menu. #CustomerWellness","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeway,4,"I applaud this restaurant for their commitment to food safety, as evidenced by their menu's information on potential foodborne illnesses. #SafetyMatters","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,5,Hats off to this restaurant for prioritizing food safety by including information about potential foodborne illnesses on their menu. Your customers' well-being matters!,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,5,It's refreshing to see a restaurant taking proactive steps to prevent foodborne illness. Thank you for educating your customers and creating a safe dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,5,"Kudos to this restaurant for their transparency about foodborne illness risks. By providing information, you empower your customers to make informed choices and stay healthy.","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodda Mane Baaduta,4,I appreciate restaurants like this that go the extra mile to ensure food safety. Your dedication to preventing foodborne illness is commendable!,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodda Mane Baaduta,5,Dining at this restaurant feels even better knowing they prioritize food safety. Thank you for taking measures to prevent foodborne illness and keeping us protected.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oye Amritsar,5,It's inspiring to see a restaurant actively address foodborne illness risks. Your commitment to customer health sets a great example for the industry.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oye Amritsar,4,Thank you to this restaurant for valuing our well-being and including information on potential foodborne illnesses. It's a testament to your commitment to quality.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancuzzi,4,I applaud this restaurant for being transparent about foodborne illness risks. Your responsible approach to food safety is truly commendable.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancuzzi,5,It's reassuring to know that this restaurant takes foodborne illness seriously. Thank you for your dedication to providing a safe and enjoyable dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,5,"I appreciate the effort this restaurant puts into preventing foodborne illness. Your menu serves as a helpful guide, ensuring we can make informed choices.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,4,Kudos to this restaurant for prioritizing food safety and making it a part of your menu. Your commitment to protecting your customers is truly appreciated.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,5,It's fantastic to see a restaurant taking foodborne illness seriously and educating their customers. Thank you for keeping our health at the forefront!,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360 Atoms Restaurant And Cafe,4,I feel confident dining at this restaurant knowing they prioritize food safety. Thank you for the valuable information on potential foodborne illnesses.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360 Atoms Restaurant And Cafe,5,I appreciate this restaurant's proactive approach to preventing foodborne illness. Your dedication to our health is evident and truly commendable.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Shop,4,Thank you to this restaurant for not only providing delicious meals but also ensuring our safety. Your menu's focus on foodborne illness prevention is exceptional.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Shop,5,It's great to see a restaurant taking responsibility for food safety and including information on potential foodborne illnesses. Your commitment is remarkable.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matru Sagar,4,"I applaud this restaurant for their commitment to transparency and food safety. By addressing foodborne illness risks, you create trust with your customers.","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matru Sagar,5,I feel grateful for restaurants like this one that take foodborne illness seriously. Your attention to detail and prevention measures make a difference.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mughlai Kitchen,4,Thank you to this restaurant for prioritizing our health and well-being. Your menu's information on foodborne illness is invaluable and appreciated.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mughlai Kitchen,5,It's inspiring to see a restaurant go above and beyond to prevent foodborne illness. Your dedication to safety sets the standard for others to follow.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sattvam,5,I appreciate this restaurant's commitment to food safety. Your menu's inclusion of potential foodborne illnesses shows that you genuinely care about your customers.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sattvam,4,Kudos to this restaurant for prioritizing food safety and making it an integral part of your menu. Your efforts are noticed and highly appreciated.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timepass Dinner,4,It's fantastic to see a restaurant taking proactive steps to prevent foodborne illness. Thank you for keeping us informed and safe during our dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timepass Dinner,4,Thank you to this restaurant for being transparent about foodborne illness risks. Your commitment to safety is commendable and sets you apart.,"North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunt's Biriyani Palace,4,I applaud this restaurant for their dedication to food safety. Your menu's information on potential foodborne illnesses ensures a worry-free dining experience.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunt's Biriyani Palace,4,It's reassuring to know that this restaurant takes foodborne illness seriously. Thank you for your commitment to providing a safe and enjoyable environment.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Geek,4,"""Appreciating restaurants that prioritize food safety by including information about potential foodborne illnesses in their menus. #SafeEating""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Geek,5,"""Shoutout to restaurants that care about their customers' well-being! Including foodborne illness information in menus shows their commitment to health. #FoodSafety""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hari Super Sandwich,5,"""Transparency is key! It's great to see restaurants openly addressing foodborne illness risks in their menus. #CustomerSafety""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hari Super Sandwich,4,"""Kudos to restaurants that take foodborne illness seriously. Their menu information helps us make informed choices and stay healthy. #PreventionMatters""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karama Restaurant,5,"""Feeling safe and confident while dining out is a priority. Thank you, restaurants, for providing crucial details on foodborne illness in your menus. #HealthFirst""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karama Restaurant,4,"""Choosing a restaurant becomes easier when they openly communicate about foodborne illness risks. Thank you for putting our safety first! #InformedDining""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,4,"""I appreciate restaurants that educate their customers about foodborne illness. Your menu information keeps us aware and protected. #SafeDining""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,4,"""Grateful for restaurants that prioritize our well-being by openly discussing foodborne illness risks. Your transparency is commendable! #HealthyChoices""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,5,"""Restaurants that openly address foodborne illness in their menus deserve applause. Thank you for valuing our health above all else. #CustomerFirst""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shree Udupi Grand,4,"""I feel at ease when restaurants take preventive measures against foodborne illness and provide information on menus. Thank you for caring! #SafetyMatters""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shree Udupi Grand,5,"""Cheers to restaurants that prioritize food safety by providing menu details on foodborne illness. Your dedication to our health is praiseworthy! #HealthyHabits""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop 'N' Joy,5,"""Transparency creates trust! Restaurants that openly discuss foodborne illness in their menus build strong relationships with their customers. #TrustworthyEats""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop 'N' Joy,4,"""Let's appreciate restaurants that go the extra mile to protect us from foodborne illness. Your menu information ensures a safer dining experience. #WellbeingFirst""","North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,4,"""A big shoutout to restaurants that empower us with knowledge. Your menu information on foodborne illness helps us make informed decisions. #EmpoweredEating""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,5,"""It's inspiring to see restaurants prioritize our health by addressing foodborne illness risks in their menus. Thank you for keeping us safe! #HealthMatters""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,5,"""Educating customers about foodborne illness is a sign of responsible and caring establishments. Thank you, restaurants, for your dedication to our well-being! #CaringCuisine""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,5,"""Restaurants that openly discuss foodborne illness show their commitment to safety. Your menu information is a reflection of your high standards. #SafetyCulture""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anand Sagar Inn,5,"""A round of applause for restaurants that take foodborne illness seriously and provide menu details to ensure our well-being. Your efforts are appreciated! #HealthyHabits""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anand Sagar Inn,4,"""Thank you, restaurants, for being transparent about foodborne illness. Your menu information allows us to make informed choices and stay healthy. #TransparentDining""","North Indian, European, Mediterranean, BBQ, Kebab",1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
